196: $GPVTG,129.45,T,,M,45.687,N,84.612,K,A*37
197: $GPVTG,129.68,T,,M,45.906,N,85.018,K,A*33
198: $GPVTG,129.53,T,,M,45.757,N,84.741,K,A*3B
199: $GPVTG,129.60,T,,M,45.684,N,84.607,K,A*37
200: $GPVTG,129.51,T,,M,45.621,N,84.490,K,A*36
201: $GPVTG,129.46,T,,M,45.607,N,84.463,K,A*38
202: $GPVTG,129.24,T,,M,45.495,N,84.257,K,A*34
203: $GPVTG,129.61,T,,M,45.595,N,84.443,K,A*37
203: $GPVTG,129.70,T,,M,45.323,N,83.938,K,A*3A
204: $GPVTG,129.65,T,,M,45.057,N,83.445,K,A*39
205: $GPVTG,129.58,T,,M,45.133,N,83.587,K,A*3B
206: $GPVTG,129.24,T,,M,44.858,N,83.077,K,A*3F
207: $GPVTG,129.72,T,,M,44.726,N,82.833,K,A*33
208: $GPVTG,129.56,T,,M,44.619,N,82.635,K,A*30
